ner_tags,tokens,lnt,lnn
"['O', 'B-Software', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'xandros', 'foi', 'desenvolvido', 'pela', 'xandros', 'incorporated,', 'fundada', 'em', 'maio', 'de', '2001,', 'a', 'companhia', 'possui', 'sede', 'em', 'nova', 'york,', 'com', 'escritórios', 'em', 'frankfurt,', 'são', 'paulo', 'e', 'ottawa', 'no', 'canadá.']",29,29
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['possivelmente', 'interessado', 'em', 'expandir', 'o', 'mercado', 'de', 'publicidade', 'de', 'vídeos', 'através', 'de', 'seu', 'adsense', 'e', 'também', 'em', 'se', 'consolidar', 'como', 'um', 'dos', 'maiores', 'serviços', 'de', 'internet', 'do', 'mundo,', 'foi', 'anunciada', 'em', '9', 'de', 'outubro', 'de', '2006', 'a', 'compra', 'do', 'youtube', 'pelo', 'google,', 'pela', 'quantia', 'de', '1,65', 'bilhão', 'de', 'dólares', 'em', 'ações.']",51,51
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['em', 'ciência', 'da', 'computação,', 'compilação', 'just-in-time', '(jit),', 'também', 'conhecida', 'como', 'tradução', 'dinâmica,', 'é', 'a', 'compilação', 'de', 'um', 'programa', 'em', 'tempo', 'de', 'execução', ',', 'usando', 'uma', 'abordagem', 'diferente', 'da', 'compilação', 'anterior', 'à', 'execução.']",32,32
"['B-Software', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['hulu', '(estilizado', 'como', 'hulu)', 'é', 'uma', 'empresa', 'de', 'entretenimento', 'americana', 'que', 'fornece', 'serviços', 'de', 'vídeo', 'sob', 'demanda', 'que', 'também', 'oferece', 'serviços', 'de', 'hospedagem', 'de', 'arquivos', 'de', 'propriedade', 'da', 'hulu,', 'llc,', 'uma', 'empresa', 'com', 'controle', 'majoritário', 'e', 'totalmente', 'controlada', 'pela', 'the', 'walt', 'disney', 'company', '(67%),', 'com', 'participação', 'minoritária', 'da', 'comcast', '(33%).']",50,50
"['O', 'O', 'O', 'B-Software', 'I-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'nintendo', 'revelou', 'super', 'mario', '64', 'ds', 'como', 'uma', 'demonstração', 'multijogador', 'na', 'e3', '2004,', 'e', 'lançou-o', 'em', 'novembro', 'de', '2004.']",20,20
"['B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ms-dos,', 'acrônimo', 'de', 'microsoft', 'disk', 'operating', 'system,', 'é', 'um', 'sistema', 'operacional', 'comprado', 'pela', 'microsoft', 'para', 'ser', 'usado', 'na', 'linha', 'de', 'computadores', 'ibm', 'pc.']",23,23
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['em', 'linguagem', 'coloquial,', 'em', 'língua', 'inglesa', 'o', 'verbo', '""to', 'moodle""', 'descreve', 'o', 'processo', 'de', 'navegar', 'despretensiosamente', 'por', 'algo,', 'enquanto', 'se', 'faz', 'outras', 'coisas', 'ao', 'mesmo', 'tempo.']",26,26
"['O', 'O', 'O', 'B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'versão', 'de', 'fifa', '11', 'para', 'windows', 'é', 'a', 'primeira', 'da', 'série', 'a', 'usar', 'o', 'mesmo', 'motor', 'do', 'jogo', 'feito', 'para', 'os', 'consoles', 'playstation', '3', 'e', 'xbox', '360.']",28,28
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O']","['o', 'código-fonte', 'desta', 'suíte', 'de', 'escritório', 'foi', 'liberado', 'em', 'julho', 'de', '2000,', 'dando', 'origem', 'à', 'suíte', 'livre', 'e', 'código-aberto', 'openoffice.org,', 'na', 'qual', 'versões', 'subsequentes', 'do', 'staroffice', 'basearam-se,', 'adicionando', 'componentes', 'proprietários.']",30,30
"['O', 'O', 'O', 'B-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'ideia', 'do', 'linux', 'from', 'scratch', 'é', 'instalar', 'pacotes', 'um', 'a', 'um', 'conduzindo', 'o', 'usuário', 'a', 'um', 'aprendizado.']",18,18
"['O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['exemplos', 'de', 'um', 'aplicativo', 'incluem', 'um', 'processador', 'de', 'texto,', 'uma', 'planilha', 'eletrônica,', 'um', 'aplicativo', 'de', 'contabilidade,', 'um', 'navegador', 'web,', 'um', 'cliente', 'de', 'e-mail,', 'um', 'reprodutor', 'de', 'mídia,', 'um', 'visualizador', 'de', 'arquivos,', 'um', 'simulador', 'de', 'voo', 'aeronáutico,', 'uma', 'consola', 'de', 'jogos', 'ou', 'um', 'editor', 'de', 'fotos.']",45,45
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ao', 'mesmo', 'tempo,', 'a', 'empresa-mãe', 'de', 'justin.tv', 'foi', 'renomeada', 'como', 'twitch', 'interactive', 'para', 'representar', 'a', 'mudança', 'de', 'foco', '-', 'justin.tv', 'foi', 'encerrado', 'em', 'agosto', 'de', '2014.']",26,26
"['B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['elevator', 'action', 'é', 'um', 'jogo', 'para', 'arcade', 'lançado', 'pela', 'taito', 'em', '1983,', 'durante', 'a', '""era', 'de', 'ouro', 'dos', 'arcades"".']",19,19
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'I-Software', 'I-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['uma', 'versão', 'em', 'alta', 'definição', 'intitulada', 'super', 'puzzle', 'fighter', 'ii', 'turbo', 'hd', 'remix', 'está', 'disponível', 'na', 'xbox', 'live', 'arcade', 'da', 'microsoft', 'e', 'na', 'playstation', 'network', 'da', 'sony.']",27,27
"['O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['programas', 'que', 'usam', 'a', 'biblioteca', 'sqlite', 'podem', 'ter', 'acesso', 'a', 'banco', 'de', 'dados', 'sql', 'sem', 'executar', 'um', 'processo', 'sgbd', 'separado.']",20,20
"['O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'opennap', 'utiliza', 'uma', 'versão', 'livre', 'do', 'protocolo', 'do', 'napster', 'com', 'funcionalidades', 'estendidas.']",13,13
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'solução', 'consiste', 'em', 'enviar', 'conteúdos', 'em', 'formato', 'de', 'vídeo,', 'karaokê,', 'jogos,', 'etc.', '—', 'sob', 'demanda', 'ou', 'continuamente', '—', 'utilizando', 'redes', 'de', 'banda', 'larga', 'de', 'operadoras', 'de', 'comunicação.']",28,28
"['B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['yakuza', '0', '(龍が如く0', '誓いの場所,', 'ryū', 'ga', 'gotoku', 'zero:', 'chikai', 'no', 'basho?,', 'lit.']",12,12
"['B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['xubuntu', 'é', 'uma', 'distribuição', 'linux', 'derivada', 'do', 'ubuntu', 'que', 'utiliza', 'o', 'ambiente', 'xfce,', 'além', 'de', 'programas', 'que', 'contribuem', 'para', 'que', 'funcione', 'satisfatoriamente', 'em', 'computadores', 'mais', 'antigos.']",26,26
"['O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'erva-mate', '(nome', 'científico:', 'ilex', 'paraguariensis),', 'também', 'chamada', 'mate', 'ou', 'congonha,', 'é', 'uma', 'árvore', 'da', 'família', 'das', 'aquifoliáceas,', 'originária', 'da', 'região', 'subtropical', 'da', 'américa', 'do', 'sul.']",26,26
"['O', 'B-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['um', 'processador', 'de', 'texto', 'é', 'um', 'programa', 'usado', 'para', 'escrever', 'no', 'computador.']",12,12
"['O', 'B-Software', 'I-Software', 'I-Software']","['o', 'super', 'smash', 'bros.']",4,4
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['segundo', 'dados', 'da', 'consultoria', 'globalwebindex,', '73%', 'dos', 'usuários', 'que', 'utilizam', 'o', 'whatsapp', 'no', 'mundo', 'são', 'donos', 'de', 'celulares', 'com', 'o', 'sistema', 'operacional', 'android,', 'da', 'google.']",25,25
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'serviço', 'veio', 'com', 'a', 'ideia', 'do', 'ceo', 'do', 'instagram,', 'kevin', 'systrom,', 'que', 'apresentou', 'o', 'igtv', 'como', 'uma', 'nova', 'aba', 'do', 'aplicativo', 'voltado', 'a', 'vídeos', 'maiores', 'do', 'que', 'o', 'limite', 'de', 'um', 'minuto', 'do', 'aplicativo', 'atualmente.']",36,36
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software']","['a', 'comunidade', 'mais', 'ampla,', 'também', 'confere', 'e', 'confirma', 'os', 'dados', 'pela', 'interface', 'do', 'próprio', 'site', 'openstreetmap.org.']",16,16
"['O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['por', 'exemplo,', 'jmol', 'é', 'totalmente', 'funcional', 'no', 'mozilla', 'firefox,', 'internet', 'explorer,', 'opera', 'e', 'google', 'chrome', 'no', 'microsoft', 'windows,', 'no', 'mozilla', 'firefox', 'em', 'linux,', 'e', 'no', 'safari', 'no', 'mac', 'os', 'x.']",30,30
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'I-Software']","['desde', 'junho', 'de', '2010', 'existem', 'em', 'torno', 'de', '103', 'milhões', 'de', 'contas', 'registradas', 'mundialmente', 'na', 'playstation', 'network.']",17,17
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software']","['eles', 'podem', 'ser', 'visualizados', 'em', 'uma', 'página', 'web', '(esse', 'recurso', 'não', 'pode', 'mais', 'ser', 'utilizado,', 'a', 'partir', 'de', 'adobe', 'flash', 'animate', '2017)', 'usando', 'um', 'navegador', 'que', 'o', 'suporta', '(geralmente', 'com', 'plug-in', 'especial)', 'ou', 'através', 'do', 'flash', 'player,', 'que', 'é', 'um', 'leve', 'aplicativo', 'somente-leitura', 'distribuído', 'gratuitamente', 'pela', 'adobe.']",47,47
"['B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sonic', 'mania', '(ソニックマニア,', 'sonikku', 'mania?)', 'é', 'um', 'jogo', 'eletrônico', 'de', 'plataforma', 'desenvolvido', 'pela', 'pagodawest', 'games', 'e', 'headcannon', 'e', 'publicado', 'pela', 'sega.']",21,21
"['B-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software']","['wii', 'sports', 'resort', 'é', 'um', 'jogo', 'eletrônico', 'de', 'esportes', 'para', 'o', 'console', 'nintendo', 'wii.']",14,14
"['B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['brütal', 'legend', '(estilizado', 'com', 'um', 'umlaut)', 'é', 'um', 'jogo', 'eletrônico', 'de', 'ação', 'e', 'aventura', 'criado', 'pela', 'double', 'fine', 'productions', 'e', 'publicado', 'pela', 'electronic', 'arts', 'para', 'playstation', '3,', 'xbox', '360', 'e', 'pc.']",31,31
"['B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['borderlands', '2', 'é', 'um', 'jogo', 'eletrônico', 'de', 'ficção', 'científica', 'e', 'tiro', 'em', 'primeira', 'pessoa', 'com', 'aspectos', 'de', 'rpg.']",18,18
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'I-Software', 'O', 'O', 'O', 'O']","['originalmente', 'o', 'jogo', 'foi', 'desenvolvido', 'como', 'um', 'título', 'exclusivo', 'para', 'o', 'console', 'da', 'microsoft', 'xbox', '360,', 'em', 'julho', 'de', '2008,', 'foi', 'anunciado', 'que', 'o', 'jogo', 'estaria', 'sendo', 'portado', 'para', 'o', 'nintendo', 'wii,', 'sob', 'o', 'título', 'de', 'dead', 'rising:', 'chop', 'till', 'you', 'drop.']",42,42
"['B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['paramount+', 'é', 'um', 'serviço', 'online', 'de', 'streaming', 'norte-americano', 'de', 'vídeo', 'sob', 'demanda', 'por', 'assinatura', '(over-the-top)', 'lançado', 'em', '2014,', 'de', 'propriedade', 'e', 'operado', 'pela', 'paramount', 'streaming', '(divisão', 'da', 'paramount', 'global).']",29,29
"['B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'B-Software', 'O']","['perl', 'é', 'uma', 'família', 'de', 'duas', 'linguagens', 'de', 'programação', 'multiplataforma,', 'perl', '5', 'e', 'perl', '6.']",15,15
"['O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['durante', 'grande', 'parte', 'da', 'década,', 'zeta-jones', 'protagonizou', 'filmes', 'de', 'grande', 'visibilidade,', 'incluindo', 'a', 'comédia']",14,14
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O']","['o', 'desenvolvimento', 'do', 'jogo', 'começou', 'depois', 'que', 'o', 'h1z1', 'original', 'foi', 'dividido', 'em', 'dois', 'projetos', 'separados', 'em', 'fevereiro', 'de', '2016:', 'h1z1:', 'just', 'survive', 'e', 'h1z1:', 'king', 'of', 'the', 'kill.']",29,29
"['B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['gettext', 'é', 'uma', 'biblioteca', 'do', 'projeto', 'gnu', 'que', 'faz', 'a', 'internacionalização', 'de', 'softwares,', 'ou', 'seja,', 'a', 'escrita', 'de', 'multiplas', 'línguas', 'em', 'softwares,', 'a', 'mais', 'recente', 'versão', 'disponível', 'é', 'a', '0.21.']",30,30
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O']","['em', 'resposta', 'a', 'uma', 'reclamação', 'de', 'um', 'dj', 'inglês', 'a', 'empresa', 'admitiu', 'que', 'a', 'universal', 'music', 'pode', 'deletar', 'qualquer', 'faixa', 'do', 'soundcloud', 'sem', 'aviso', 'prévio.']",25,25
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O']","['a', 'versão', '1.6.0', 'é', 'considerada', 'a', 'mais', 'estável', 'versão', '(em', 'termos', 'de', 'bugs)', 'de', 'bioperl', 'e', 'é', 'recomendada', 'para', 'uso', 'diário,', 'mas', 'a', 'versão', '""nightly', 'builds""', 'também', 'é', 'extremamente', 'estável,', 'e', 'muitos', 'usuários', 'bioperl', 'ficam', 'atualmente', 'com', 'esta.']",38,38
"['B-Software', 'I-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['streets', 'of', 'rage', '2', '(ベア・ナックルii', '死闘への鎮魂歌,', 'bare', 'knuckle', 'ii:', 'the', 'requiem', 'of', 'the', 'deadly', 'battle?)', 'é', 'um', 'jogo', 'eletrônico', 'de', 'beat', ""'em"", 'up', 'que', 'foi', 'desenvolvido', 'e', 'publicado', 'pela', 'sega', 'para', 'o', 'mega', 'drive.']",34,34
"['O', 'O', 'O', 'B-Software', 'I-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['um', 'porte,', 'intitulado', 'super', 'mario', '3d', 'world', '+', ""bowser's"", 'fury,', 'foi', 'lançado', 'em', '12', 'de', 'fevereiro', 'de', '2021', 'para', 'nintendo', 'switch.']",21,21
"['O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'pacote', 'de', 'software', 'weka', '(waikato', 'environment', 'for', 'knowledge', 'analysis)', 'começou', 'a', 'ser', 'escrito', 'em', '1993,', 'usando', 'java,', 'na', 'universidade', 'de', 'waikato,', 'nova', 'zelândia', 'sendo', 'adquirido', 'posteriormente', 'por', 'uma', 'empresa', 'no', 'final', 'de', '2006.']",34,34
"['O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O']","['ele', 'é', 'desenvolvido', 'pela', 'startup', 'spotify', 'ab', 'em', 'estocolmo,', 'suécia.']",10,10
"['O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['na', 'prática,', 'env', 'tem', 'outro', 'uso:', 'serve', 'igualmente', 'para', 'lançar', 'o', 'interpretador', 'correto.']",13,13
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software']","['caso', 'o', 'conteúdo', 'enviado', 'para', 'a', 'comunidade', 'receba', 'muitos', 'votos', 'positivos,', 'esse', 'conteúdo', 'fica', 'no', 'topo', 'da', 'página', 'inicial', 'do', 'subreddit,', 'podendo', 'chegar', 'na', 'página', 'inicial', 'do', 'próprio', 'reddit.']",29,29
"['B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ssx', '3', 'é', 'um', 'jogo', 'de', 'video', 'game', 'de', 'snowboard', 'publicado', 'pela', 'electronic', 'arts', 'e', 'desenvolvido', 'pela', 'ea', 'sports', 'big,', 'que', 'foi', 'lançado', 'no', 'final', 'de', '2003.']",27,27
"['O', 'O', 'O', 'O', 'B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'trilha', 'sonora', 'de', 'chrono', 'trigger', 'é', 'considerada', 'uma', 'obra', 'prima', 'e', 'rendeu', 'um', 'cd', 'triplo', 'no', 'japão,', 'tornando-se', 'uma', 'das', 'trilhas', 'de', 'videogames', 'de', 'maior', 'sucesso', 'da', 'história.']",29,29
"['B-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software']","['ssx', 'on', 'tour', 'é', 'um', 'jogo', 'de', 'esqui', 'e', 'snowboard,', 'o', 'quarto', 'título', 'da', 'série', 'ssx.']",16,16
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['sua', 'mais', 'recente', 'versão', 'é', 'apelidada', 'como', 'adobe', 'photoshop', 'cc', '(sigla', 'cujo', 'significado', 'é', 'creative', 'cloud,', 'correspondente', 'à', 'sua', 'décima', 'quarta', 'edição', '[14.0]', 'desde', 'seu', 'lançamento),', 'disponível', 'para', 'os', 'sistemas', 'operativos', 'microsoft', 'windows', 'e', 'mac', 'os', 'x.']",37,37
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O']","['diversas', 'empresas', 'independentes', 'desenvolveram', 'versões', 'do', 'frogger,', 'principalmente', 'para', 'pc.']",10,10
"['B-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['test', 'drive', '6', 'é', 'um', 'game', 'lançado', 'em', '1999', 'pela', 'infogrames', 'e', 'pela', 'cryo', 'interactive.']",15,15
"['O', 'B-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'windows', 'media', 'player', '(wmp)', 'é', 'um', 'programa', 'reprodutor', 'de', 'multimédia,', 'ou', 'seja,', 'áudio', 'e', 'vídeo', 'em', 'computadores', 'pessoais.']",19,19
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['encontra-se', 'em', 'desenvolvimento', 'contínuo,', 'e', 'de', 'acordo', 'com', 'um', 'estudo', 'dos', '61,154', 'projetos', 'de', 'código', 'aberto', 'no', 'sourceforge,', 'no', 'período', 'de', '1999-2005,', 'openttd', 'foi', 'classificada', 'como', 'o', '8º', 'projeto', 'de', 'código', 'aberto', 'mais', 'ativo', 'para', 'receber', 'atualizações', 'e', 'contribuições.']",39,39
"['O', 'B-Software', 'I-Software', 'I-Software', 'I-Software', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'rockstar', 'games', 'social', 'club', 'foi', 'inicialmente', 'anúnciado', 'a', '27', 'de', 'março', 'de', '2008,', 'tendo', 'o', 'início', 'do', 'pré-registo', 'sido', 'planeado', 'para', '14', 'de', 'abril', 'de', '2008.']",27,27
